GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD04,HD01_VD06,HD01_VD08,HD01_VD10,HD01_VD11,HD01_VD13,HD01_VD14,HD01_VD16,HD01_VD17,HD01_VD19,HD01_VD20,HD01_VD22,HD01_VD23,HD01_VD25,HD01_VD27,HD01_VD29,HD01_VD30,HD01_VD32,HD01_VD33,HD01_VD35,HD01_VD36,HD01_VD38,HD01_VD39,HD01_VD41,HD01_VD42
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - Veteran,Estimate; Total: - Male:,Estimate; Total: - Male: - Veteran,Estimate; Total: - Male: - 18 to 34 years:,Estimate; Total: - Male: - 18 to 34 years: - Veteran,Estimate; Total: - Male: - 35 to 54 years:,Estimate; Total: - Male: - 35 to 54 years: - Veteran,Estimate; Total: - Male: - 55 to 64 years:,Estimate; Total: - Male: - 55 to 64 years: - Veteran,Estimate; Total: - Male: - 65 to 74 years:,Estimate; Total: - Male: - 65 to 74 years: - Veteran,Estimate; Total: - Male: - 75 years and over:,Estimate; Total: - Male: - 75 years and over: - Veteran,Estimate; Total: - Female:,Estimate; Total: - Female: - Veteran,Estimate; Total: - Female: - 18 to 34 years:,Estimate; Total: - Female: - 18 to 34 years: - Veteran,Estimate; Total: - Female: - 35 to 54 years:,Estimate; Total: - Female: - 35 to 54 years: - Veteran,Estimate; Total: - Female: - 55 to 64 years:,Estimate; Total: - Female: - 55 to 64 years: - Veteran,Estimate; Total: - Female: - 65 to 74 years:,Estimate; Total: - Female: - 65 to 74 years: - Veteran,Estimate; Total: - Female: - 75 years and over:,Estimate; Total: - Female: - 75 years and over: - Veteran
0500000US51165,51165,"Rockingham County, Virginia",62084,4696,29611,4231,8342,146,9400,897,5120,542,4059,1583,2690,1063,32473,465,8516,0,10230,130,5573,245,4237,21,3917,69
0500000US51177,51177,"Spotsylvania County, Virginia",98537,13709,47349,12110,13397,753,18373,4468,7838,2809,5181,2540,2560,1540,51188,1599,13176,58,19697,822,8581,530,6175,95,3559,94
0500000US51179,51179,"Stafford County, Virginia",102709,20188,49781,16567,13956,1333,21162,7512,8228,3903,4225,2160,2210,1659,52928,3621,15468,445,21300,2334,8329,744,5043,98,2788,0
0500000US51199,51199,"York County, Virginia",46885,8442,20276,7315,4424,61,6930,2392,4408,2154,2660,1650,1854,1058,26609,1127,6519,0,9759,805,4561,273,3445,49,2325,0
0500000US51510,51510,"Alexandria city, Virginia",124779,11000,58865,9758,20332,1578,23811,3341,7985,1399,4742,2093,1995,1347,65914,1242,23065,97,24605,706,9273,393,5281,43,3690,3
0500000US51550,51550,"Chesapeake city, Virginia",175163,25737,83288,21248,26497,1859,29281,7909,14914,5304,8224,3812,4372,2364,91875,4489,25596,1619,33464,1697,15694,1001,9996,37,7125,135
0500000US51650,51650,"Hampton city, Virginia",102446,18680,46297,14797,16047,2092,13899,4386,8406,4073,4925,2302,3020,1944,56149,3883,18097,1601,16948,1070,9754,930,6214,230,5136,52
0500000US51680,51680,"Lynchburg city, Virginia",64607,4077,29423,3777,14644,456,6571,451,3572,615,2609,1240,2027,1015,35184,300,16218,49,7868,99,4241,152,3341,0,3516,0
0500000US51700,51700,"Newport News city, Virginia",131800,19603,60248,16080,21265,2372,19897,5005,10245,3774,5592,3063,3249,1866,71552,3523,25299,1001,21901,1515,10976,630,7556,291,5820,86
0500000US51710,51710,"Norfolk city, Virginia",171528,26886,83344,21919,36697,4916,23606,6778,12453,3977,6518,3445,4070,2803,88184,4967,33577,2091,25581,2056,14331,559,8201,221,6494,40
0500000US51740,51740,"Portsmouth city, Virginia",69137,11139,31653,9284,10620,1545,10110,2865,5488,2177,3273,1410,2162,1287,37484,1855,11299,592,11638,760,6600,433,4274,70,3673,0
0500000US51760,51760,"Richmond city, Virginia",182107,11383,84909,9857,36557,936,24852,2270,12449,1762,7147,2829,3904,2060,97198,1526,40551,193,26462,947,14653,350,8900,36,6632,0
0500000US51770,51770,"Roanoke city, Virginia",77385,6555,35875,6130,10468,333,13077,1031,6167,1778,3930,1529,2233,1459,41510,425,11805,163,13644,52,7034,31,4735,0,4292,179
0500000US51800,51800,"Suffolk city, Virginia",65423,11354,30696,9431,8179,1138,11427,3493,5592,1792,3643,1775,1855,1233,34727,1923,9332,379,12779,1197,5894,313,3871,34,2851,0
0500000US51810,51810,"Virginia Beach city, Virginia",327503,55118,151268,47344,48014,6235,51872,15324,25847,10119,15893,8806,9642,6860,176235,7774,53909,3249,59375,2747,28896,1384,19593,250,14462,144
0500000US53005,53005,"Benton County, Washington",141626,11942,69621,10645,21652,917,23238,2359,12045,2190,8241,2782,4445,2397,72005,1297,20908,421,24033,385,12335,241,8187,147,6542,103
0500000US53007,53007,"Chelan County, Washington",58029,6054,28526,5371,7443,166,9391,842,5323,876,3855,2203,2514,1284,29503,683,7551,185,8786,80,5452,115,4004,122,3710,181
0500000US53009,53009,"Clallam County, Washington",60951,9868,29909,9254,6667,666,7559,962,5859,1886,5917,3330,3907,2410,31042,614,5780,0,7587,65,6597,146,6423,241,4655,162
0500000US53011,53011,"Clark County, Washington",351141,32749,171654,30234,49485,1945,61548,8241,29329,5066,20138,8900,11154,6082,179487,2515,48726,505,62794,733,30713,520,22717,433,14537,324
0500000US53015,53015,"Cowlitz County, Washington",81337,10141,40000,9805,10487,588,12783,2059,7510,1500,5707,3132,3513,2526,41337,336,9476,0,13796,106,7253,0,6403,126,4409,104
0500000US53021,53021,"Franklin County, Washington",59478,3752,31025,3704,11673,506,11601,1325,4442,464,2108,858,1201,551,28453,48,10358,40,10026,0,4172,0,2352,8,1545,0
0500000US53025,53025,"Grant County, Washington",66263,5060,33377,4477,11684,216,10785,539,4662,700,3956,1600,2290,1422,32886,583,10669,195,10457,332,5370,56,3799,0,2591,0
0500000US53027,53027,"Grays Harbor County, Washington",56843,7110,29536,6118,7333,316,9406,1166,5809,733,4482,2385,2506,1518,27307,992,5585,160,8213,438,6066,358,4426,0,3017,36
0500000US53029,53029,"Island County, Washington",61961,10067,28898,8918,6376,575,7283,2012,5798,1379,5906,2747,3535,2205,33063,1149,7664,206,8343,500,6909,318,6140,64,4007,61
0500000US53033,53033,"King County, Washington",1704905,101343,848051,93647,285448,6692,312041,23286,129497,16898,76805,25141,44260,21630,856854,7696,271015,1011,300523,3069,133249,1991,86854,650,65213,975
0500000US53035,53035,"Kitsap County, Washington",198952,34215,96807,30932,28470,3330,30283,9174,17642,6623,13148,7122,7264,4683,102145,3283,26671,697,32142,1187,19196,719,15020,461,9116,219
0500000US53041,53041,"Lewis County, Washington",60737,7710,30165,7463,7486,493,9281,1164,5314,1411,4969,2611,3115,1784,30572,247,7147,0,9015,104,5967,41,5021,102,3422,0
0500000US53053,53053,"Pierce County, Washington",642898,86804,311331,76417,99440,10127,108070,21701,52312,15611,32729,17279,18780,11699,331567,10387,100259,2209,112182,4951,55711,1678,37152,1186,26263,363
0500000US53057,53057,"Skagit County, Washington",96210,11665,47106,10463,12880,598,14236,2515,8782,1965,6850,2706,4358,2679,49104,1202,11663,12,14971,477,9593,360,7599,288,5278,65
0500000US53061,53061,"Snohomish County, Washington",603836,53629,299329,49806,89202,4233,112738,14365,52243,9736,29272,12579,15874,8893,304507,3823,86091,857,108936,1702,53352,784,32892,390,23236,90
0500000US53063,53063,"Spokane County, Washington",385367,42899,187918,38950,60271,3667,60670,9003,32438,8687,21804,9689,12735,7904,197449,3949,60074,371,60768,1803,34283,861,23985,632,18339,282
0500000US53067,53067,"Thurston County, Washington",211727,29207,100429,24648,29589,2639,33172,6309,17378,4866,13090,6489,7200,4345,111298,4559,30233,588,35987,2104,20145,1158,14771,218,10162,491
0500000US53073,53073,"Whatcom County, Washington",173983,13751,85025,12960,30576,383,24612,3069,13349,2186,10512,4419,5976,2903,88958,791,29321,0,26187,479,14298,185,11593,42,7559,85
0500000US53077,53077,"Yakima County, Washington",174830,12900,86698,11963,28843,507,29083,2388,13362,1981,9298,3696,6112,3391,88132,937,27498,16,28655,429,13757,277,10125,215,8097,0
0500000US54003,54003,"Berkeley County, West Virginia",86318,10379,41430,9248,11878,1337,15541,2650,6735,1910,4876,1891,2400,1460,44888,1131,12554,60,15526,278,8072,180,5728,613,3008,0
0500000US54011,54011,"Cabell County, West Virginia",76437,6194,36483,5925,12427,546,11073,1627,5915,965,4332,1415,2736,1372,39954,269,12862,174,11192,0,6221,0,5183,95,4496,0
0500000US54033,54033,"Harrison County, West Virginia",53608,5522,25608,5381,6598,286,8563,1561,5022,792,3348,1567,2077,1175,28000,141,6689,0,8730,81,5213,7,3988,53,3380,0
0500000US54039,54039,"Kanawha County, West Virginia",148253,11673,70623,11177,18325,1172,23640,1715,13367,2065,9661,3053,5630,3172,77630,496,18500,168,23793,0,15194,163,11309,139,8834,26
0500000US54061,54061,"Monongalia County, West Virginia",87203,4718,44690,4445,21940,629,11824,774,5334,370,3735,1743,1857,929,42513,273,18921,42,10838,0,5861,231,4168,0,2725,0
0500000US54081,54081,"Raleigh County, West Virginia",60426,7465,30165,7003,7296,476,10911,1420,5258,843,4207,2669,2493,1595,30261,462,7203,82,9118,232,5704,52,4563,43,3673,53
0500000US54107,54107,"Wood County, West Virginia",67339,5601,31983,5134,8191,397,10558,990,5916,1019,4609,1591,2709,1137,35356,467,8333,0,11054,154,6649,94,5034,38,4286,181
0500000US55009,55009,"Brown County, Wisconsin",197772,14639,97345,13160,30308,1250,34305,2736,16626,1794,9832,4243,6274,3137,100427,1479,29223,181,33694,759,17971,285,10664,198,8875,56
0500000US55025,55025,"Dane County, Wisconsin",419978,22764,206612,21033,79553,1530,66638,3932,29965,3576,19678,6349,10778,5646,213366,1731,75284,320,67502,800,33220,296,20853,175,16507,140
0500000US55027,55027,"Dodge County, Wisconsin",70250,5511,37411,5078,10557,509,13092,1055,6929,618,4015,1565,2818,1331,32839,433,7451,22,10925,205,6253,154,4132,36,4078,16
0500000US55035,55035,"Eau Claire County, Wisconsin",81300,5899,39776,4946,15877,372,10930,774,6263,621,4208,1695,2498,1484,41524,953,15513,0,11002,598,6647,355,4449,0,3913,0
0500000US55039,55039,"Fond du Lac County, Wisconsin",79831,5656,38537,5493,10309,225,12797,1232,7469,735,4926,1966,3036,1335,41294,163,10620,0,13255,74,7635,39,5127,50,4657,0
0500000US55055,55055,"Jefferson County, Wisconsin",66132,4503,32805,4264,9491,441,11126,895,5940,870,3902,1061,2346,997,33327,239,8875,111,10811,113,6399,15,4125,0,3117,0
0500000US55059,55059,"Kenosha County, Wisconsin",128377,9298,62670,8505,18994,276,22718,2587,11446,1843,5718,1959,3794,1840,65707,793,18504,452,23017,284,11795,0,6841,57,5550,0
0500000US55063,55063,"La Crosse County, Wisconsin",94472,7482,45279,7154,16856,330,13303,1681,7037,1401,4874,1986,3209,1756,49193,328,17859,0,13329,263,7867,25,5315,12,4823,28
0500000US55071,55071,"Manitowoc County, Wisconsin",62986,4579,30990,4356,7399,549,10158,892,6499,545,4082,1127,2852,1243,31996,223,7265,0,10013,102,6257,100,4309,7,4152,14
0500000US55073,55073,"Marathon County, Wisconsin",104515,7965,52427,7190,14115,733,17922,920,9746,1006,6445,2348,4199,2183,52088,775,12947,105,17297,200,9545,296,6430,42,5869,132
0500000US55079,55079,"Milwaukee County, Wisconsin",719849,43463,342739,39387,123104,3254,114105,7802,54818,7626,31095,10559,19617,10146,377110,4076,126603,1165,120422,1041,60381,1102,36738,246,32966,522
0500000US55087,55087,"Outagamie County, Wisconsin",140535,10012,68732,9453,20611,908,24928,2083,12008,1258,6990,2993,4195,2211,71803,559,19912,0,25130,330,12579,107,7775,76,6407,46
0500000US55089,55089,"Ozaukee County, Wisconsin",69144,4289,33224,3994,8238,414,10954,602,6631,359,4357,1004,3044,1615,35920,295,8372,90,11506,170,6874,15,4788,20,4380,0
0500000US55097,55097,"Portage County, Wisconsin",56874,3811,28328,3607,10045,397,8349,480,4795,650,3233,923,1906,1157,28546,204,10147,102,7860,6,4685,27,3171,32,2683,37
0500000US55101,55101,"Racine County, Wisconsin",149433,11309,73157,10285,20525,629,25443,1888,13283,2031,8718,2902,5188,2835,76276,1024,19674,86,25576,460,13940,323,9497,65,7589,90
0500000US55105,55105,"Rock County, Wisconsin",123378,10542,59521,9588,16579,578,21056,1771,10620,1760,6773,2953,4493,2526,63857,954,16858,232,21055,275,11538,168,8033,99,6373,180
0500000US55109,55109,"St. Croix County, Wisconsin",65541,4828,32586,4476,8250,356,12930,970,5930,893,3576,1179,1900,1078,32955,352,8186,11,12465,125,6137,34,3514,17,2653,165
0500000US55117,55117,"Sheboygan County, Wisconsin",89445,5436,44729,5293,11492,258,15838,819,8376,591,5283,1802,3740,1823,44716,143,10604,0,14520,109,8495,34,5718,0,5379,0
0500000US55127,55127,"Walworth County, Wisconsin",80806,4800,39826,4485,12134,610,12918,614,7086,670,4841,1357,2847,1234,40980,315,11934,18,12598,179,7459,118,5028,0,3961,0
0500000US55131,55131,"Washington County, Wisconsin",103890,8654,51232,7961,12201,514,18786,788,10047,1618,6262,2457,3936,2584,52658,693,11342,165,18709,298,10083,132,6630,13,5894,85
0500000US55133,55133,"Waukesha County, Wisconsin",311090,21380,150896,19882,36103,887,53109,2948,30602,3117,18776,6266,12306,6664,160194,1498,36520,196,53650,452,31033,244,20201,81,18790,525
0500000US55139,55139,"Winnebago County, Wisconsin",134955,11766,68040,10685,22089,403,22714,2692,11463,1740,6964,3042,4810,2808,66915,1081,20473,115,20524,648,11212,55,7790,63,6916,200
0500000US55141,55141,"Wood County, Wisconsin",57567,4671,27899,4360,6989,235,9075,710,5555,608,3611,1183,2669,1624,29668,311,6828,0,9177,222,5725,84,4136,5,3802,0
0500000US56021,56021,"Laramie County, Wyoming",72901,10809,36369,9255,11544,733,11635,2326,6374,2383,4261,2091,2555,1722,36532,1554,10674,751,11426,406,6421,338,4332,0,3679,59
0500000US56025,56025,"Natrona County, Wyoming",61189,6466,30202,5941,9284,568,10466,2015,5682,1061,3024,1309,1746,988,30987,525,9859,229,9484,73,5456,0,3425,148,2763,75
0500000US72013,72013,"Arecibo Municipio, Puerto Rico",70767,2421,33263,2379,9813,0,10857,247,4945,201,4369,841,3279,1090,37504,42,9341,0,12092,0,5774,0,5626,0,4671,42
0500000US72021,72021,"Bayamón Municipio, Puerto Rico",149345,5935,69008,5799,22399,514,21285,760,10001,1167,8022,1456,7301,1902,80337,136,20750,0,24343,46,13084,29,10970,61,11190,0
0500000US72025,72025,"Caguas Municipio, Puerto Rico",105039,5097,47776,4524,14149,299,16220,581,7220,1288,5856,1345,4331,1011,57263,573,14926,0,18580,189,9011,194,7858,190,6888,0
0500000US72031,72031,"Carolina Municipio, Puerto Rico",127479,4056,56785,3764,16618,0,18926,368,7920,690,7296,799,6025,1907,70694,292,17960,0,22251,202,10661,0,10573,90,9249,0
0500000US72061,72061,"Guaynabo Municipio, Puerto Rico",73529,2942,33939,2653,9965,309,10959,199,5455,722,4282,609,3278,814,39590,289,9362,0,12460,219,7006,70,5518,0,5244,0
0500000US72097,72097,"Mayagüez Municipio, Puerto Rico",63673,1841,29855,1841,10864,0,7479,378,4328,259,4041,272,3143,932,33818,0,10000,0,8348,0,5131,0,5296,0,5043,0
0500000US72113,72113,"Ponce Municipio, Puerto Rico",114578,5717,54095,5492,17271,74,16078,761,8328,714,7280,1813,5138,2130,60483,225,16009,69,17481,0,10355,115,9027,0,7611,41
0500000US72127,72127,"San Juan Municipio, Puerto Rico",281087,9042,125370,8636,36325,315,39902,1638,19862,592,15804,2245,13477,3846,155717,406,40576,0,46062,119,25178,76,21537,121,22364,90
0500000US72135,72135,"Toa Alta Municipio, Puerto Rico",57610,1376,27121,1376,8564,0,10125,390,4136,243,2703,389,1593,354,30489,0,8976,0,11422,0,4789,0,3153,0,2149,0
0500000US72137,72137,"Toa Baja Municipio, Puerto Rico",63421,1855,29060,1792,8919,93,9684,221,4253,156,3647,717,2557,605,34361,63,9436,0,11067,0,5600,0,4728,26,3530,37
0500000US72139,72139,"Trujillo Alto Municipio, Puerto Rico",53993,1163,24639,1036,7439,0,8411,68,3753,110,3051,416,1985,442,29354,127,7789,0,9912,0,4697,43,3949,84,3007,0
